plate	well	cell.line	drug1	drug1.conc	dip_rate	dip_fit_std_err
HTS001_DS9-2	K12	DS9	lapatinib	1.86875e-11	0.0270737130750456	0.000882045421399113
HTS001_DS9-2	K13	DS9	afatinib	3.96875e-06	-0.00804903127910962	0.000875309391450796
HTS001_DS9-2	K14	DS9	afatinib	9.92125e-07	0.00847896987768602	0.000789615725715279
HTS001_DS9-2	K15	DS9	afatinib	2.48e-07	0.00838187920777606	0.00134525407693361
HTS001_DS9-2	K16	DS9	afatinib	6.20125e-08	-0.00291885411984759	0.000780357408334762
HTS001_DS9-2	K17	DS9	afatinib	1.55e-08	0.00671367630507392	0.00125822955009257
HTS001_DS9-2	K18	DS9	afatinib	3.72e-09	-0.00392350483653413	0.000837612806670309
HTS001_DS9-2	K19	DS9	afatinib	1.246e-09	0.0105688530923485	0.00122213065899975
HTS001_DS9-2	K20	DS9	afatinib	3.0525e-10	0.0121183933497695	0.00143438493521362
HTS001_DS9-2	K21	DS9	afatinib	7.47625e-11	0.00824095016833072	0.00102596045117435
HTS001_DS9-2	K22	DS9	afatinib	1.86875e-11	0.0294110764916437	0.000562596147452204
HTS001_DS9-2	K23	DS9			0.0388081454562535	0.000472002579853286
HTS001_DS9-2	L2	DS9			0.0355772561792353	0.000499192045927875
HTS001_DS9-2	L3	DS9	neratinib	3.96875e-06	0.0156797352255199	0.00142095587139017
HTS001_DS9-2	L4	DS9	neratinib	9.92125e-07	-0.00589765215918117	0.00131135651215699
HTS001_DS9-2	L5	DS9	neratinib	2.48e-07	0.00597032466313596	0.000877056970924407
HTS001_DS9-2	L6	DS9	neratinib	6.20125e-08	0.0289388617060178	0.000676864332748242
HTS001_DS9-2	L7	DS9	neratinib	1.55e-08	0.031209456246597	0.000515338577477897
HTS001_DS9-2	L8	DS9	neratinib	3.72e-09	0.0357318686457931	0.000460178470872417
HTS001_DS9-2	L9	DS9	neratinib	1.246e-09	0.0298824312004206	0.000508686632729143
HTS001_DS9-2	L10	DS9	neratinib	3.0525e-10	0.0371108836731018	0.000323250806645442
HTS001_DS9-2	L11	DS9	neratinib	7.47625e-11	0.0372323566398256	0.000421264487579774
HTS001_DS9-2	L12	DS9	neratinib	1.86875e-11	0.0331359339233532	0.000489977323861969
HTS001_DS9-2	L13	DS9	trametinib	3.96875e-07	-0.00250000528408675	0.000499520050125721
HTS001_DS9-2	L14	DS9	trametinib	9.92125e-08	0.00986954056060754	0.00150212735467897
HTS001_DS9-2	L15	DS9	trametinib	2.48e-08	0.0127766811877684	0.000856393746074053
HTS001_DS9-2	L16	DS9	trametinib	6.20125e-09	0.0306783560743295	0.000400234452051743
HTS001_DS9-2	L17	DS9	trametinib	1.55e-09	0.0353281622674791	0.000503570936872851
HTS001_DS9-2	L18	DS9	trametinib	3.72e-10	0.0346680843922951	0.000404135392212981
HTS001_DS9-2	L19	DS9	trametinib	1.246e-10	0.0376361720087825	0.000432895589114589
HTS001_DS9-2	L20	DS9	trametinib	3.0525e-11	0.0376505574603845	0.000494122024559078
HTS001_DS9-2	L21	DS9	trametinib	7.47625e-12	0.0381738264875529	0.000433497891719532
HTS001_DS9-2	L22	DS9	trametinib	1.86875e-12	0.0370897684145655	0.000391446665792784
HTS001_DS9-2	L23	DS9			0.038199325718575	0.000539741784399004
HTS001_DS9-2	M2	DS9			0.0310918224653534	0.000799313296103081
HTS001_DS9-2	M3	DS9	seliciclib	3.96875e-06	0.0325475296693029	0.000417444896485507
HTS001_DS9-2	M4	DS9	seliciclib	9.92125e-07	0.0357379309724092	0.000514514606273747
HTS001_DS9-2	M5	DS9	seliciclib	2.48e-07	0.0377336890626061	0.000474333823414576
HTS001_DS9-2	M6	DS9	seliciclib	6.20125e-08	0.0328130554194304	0.00055690837504804
HTS001_DS9-2	M7	DS9	seliciclib	1.55e-08	0.0344616137002337	0.000493207447504608
HTS001_DS9-2	M8	DS9	seliciclib	3.72e-09	0.034160011920215	0.000657184284182102
HTS001_DS9-2	M9	DS9	seliciclib	1.246e-09	0.0346779098667833	0.000500399175787772
HTS001_DS9-2	M10	DS9	seliciclib	3.0525e-10	0.0319454510627975	0.000541235148672178
HTS001_DS9-2	M11	DS9	seliciclib	7.47625e-11	0.0355276255580174	0.000418863768088973
HTS001_DS9-2	M12	DS9	seliciclib	1.86875e-11	0.0329740585490769	0.000627075700241635
HTS001_DS9-2	M13	DS9	dactolisib	3.96875e-06	0.00962506509356621	0.000497560823394568
HTS001_DS9-2	M14	DS9	dactolisib	9.92125e-07	0.00456271652369271	0.000371623454756273
HTS001_DS9-2	M15	DS9	dactolisib	2.48e-07	0.0248317952355275	0.000494940452074777
HTS001_DS9-2	M16	DS9	dactolisib	6.20125e-08	0.0277360597360245	0.000377928338385262
HTS001_DS9-2	M17	DS9	dactolisib	1.55e-08	0.0357737526247865	0.000523755977669887
HTS001_DS9-2	M18	DS9	dactolisib	3.72e-09	0.032199386104282	0.000743324069622042
HTS001_DS9-2	M19	DS9	dactolisib	1.246e-09	0.0318199154134176	0.000559136400393977
HTS001_DS9-2	M20	DS9	dactolisib	3.0525e-10	0.0362120724241237	0.000590417070591937
HTS001_DS9-2	M21	DS9	dactolisib	7.47625e-11	0.0356930562654642	0.000330058733628753
HTS001_DS9-2	M22	DS9	dactolisib	1.86875e-11	0.0360960760849991	0.000556900820149018
HTS001_DS9-2	M23	DS9			0.0370573219430509	0.000400918982349657
HTS001_DS9-2	N2	DS9			0.0374019747546277	0.00041516681305924
HTS001_DS9-2	N3	DS9	temsirolimus	1.984375e-06	0.0232505495030692	0.00044093379418112
HTS001_DS9-2	N4	DS9	temsirolimus	4.960625e-07	0.0254706359379278	0.000714892095411333
HTS001_DS9-2	N5	DS9	temsirolimus	1.24e-07	0.0213538286703886	0.000473927970836552
HTS001_DS9-2	N6	DS9	temsirolimus	3.100625e-08	0.0201344635191176	0.000596430607899164
HTS001_DS9-2	N7	DS9	temsirolimus	7.75e-09	0.027132404717961	0.000724800118235954
HTS001_DS9-2	N8	DS9	temsirolimus	1.86e-09	0.028726118660527	0.000799988704320492
HTS001_DS9-2	N9	DS9	temsirolimus	6.23e-10	0.0235941697801022	0.000506505640901999
HTS001_DS9-2	N10	DS9	temsirolimus	1.52625e-10	0.025953033513176	0.000842212159796096
HTS001_DS9-2	N11	DS9	temsirolimus	3.738125e-11	0.0281226245672362	0.000531936211426359
HTS001_DS9-2	N12	DS9	temsirolimus	9.34375e-12	0.0345975070233906	0.0004661389192972
HTS001_DS9-2	N13	DS9	paclitaxel	3.96875e-06	0.00222387014185763	0.000559746590949247
HTS001_DS9-2	N14	DS9	paclitaxel	9.92125e-07	-0.00439841027658895	0.000737934135255505
HTS001_DS9-2	N15	DS9	paclitaxel	2.48e-07	-0.00312706145037052	0.000628391401424471
HTS001_DS9-2	N16	DS9	paclitaxel	6.20125e-08	0.039726983999599	0.000380868855781842
HTS001_DS9-2	N17	DS9	paclitaxel	1.55e-08	-0.0252976441190681	0.00310144415081779
HTS001_DS9-2	N18	DS9	paclitaxel	3.72e-09	-0.00384000154133022	0.000653097345610252
HTS001_DS9-2	N19	DS9	paclitaxel	1.246e-09	0.0273881765455501	0.000562087129333708
HTS001_DS9-2	N20	DS9	paclitaxel	3.0525e-10	0.0170052675100682	0.00266053007610874
HTS001_DS9-2	N21	DS9	paclitaxel	7.47625e-11	0.033522017045116	0.000516623034738339
HTS001_DS9-2	N22	DS9	paclitaxel	1.86875e-11	0.0347492063223675	0.000296733161720924
HTS001_DS9-2	N23	DS9			0.0339870734700809	0.000394697761120656
HTS001_DS9-2	O2	DS9			0.0346215674586926	0.000500137074766644
HTS001_DS9-2	O3	DS9	panobinostat	3.96875e-07	-0.0107260746744287	0.00189439524775009
HTS001_DS9-2	O4	DS9	panobinostat	9.92125e-08	-0.00268447308119964	0.000452659909144537
HTS001_DS9-2	O5	DS9	panobinostat	2.48e-08	-0.00662663624417863	0.00115153797643037
HTS001_DS9-2	O6	DS9	panobinostat	6.20125e-09	0.0142808290151895	0.0013634544618086
HTS001_DS9-2	O7	DS9	panobinostat	1.55e-09	0.0228327935234912	0.00042686201386191
HTS001_DS9-2	O8	DS9	panobinostat	3.72e-10	0.0301821288850403	0.000590519530991482
HTS001_DS9-2	O9	DS9	panobinostat	1.246e-10	0.0331899390210044	0.00055813961064008
HTS001_DS9-2	O10	DS9	panobinostat	3.0525e-11	0.0272681297966276	0.000679512842343543
HTS001_DS9-2	O11	DS9	panobinostat	7.47625e-12	0.0345339819773284	0.000592923832889129
HTS001_DS9-2	O12	DS9	panobinostat	1.86875e-12	0.037406694453828	0.00072513420978733
HTS001_DS9-2	O13	DS9	bortezomib	3.96875e-06	-0.00415899077802492	0.000587079680096872
HTS001_DS9-2	O14	DS9	bortezomib	9.92125e-07	0.00490794770126447	0.000723497492613029
HTS001_DS9-2	O15	DS9	bortezomib	2.48e-07	-0.00379180870735496	0.000648620554859948
HTS001_DS9-2	O16	DS9	bortezomib	6.20125e-08	-0.0104063204390514	0.000977188168478895
HTS001_DS9-2	O17	DS9	bortezomib	1.55e-08	0.0070379386137459	0.000751084108380221
HTS001_DS9-2	O18	DS9	bortezomib	3.72e-09	0.0347395720042514	0.000483410923918983
HTS001_DS9-2	O19	DS9	bortezomib	1.246e-09	0.0385168708533123	0.000380202948484034
HTS001_DS9-2	O20	DS9	bortezomib	3.0525e-10	0.0350661284985943	0.000557069480532739
HTS001_DS9-2	O21	DS9	bortezomib	7.47625e-11	0.037719158683091	0.000421877611840382
HTS001_DS9-2	O22	DS9	bortezomib	1.86875e-11	0.0371340011476023	0.000493481259965832
HTS001_DS9-2	O23	DS9			0.0316829987140611	0.000437994383953732
HTS001_MGH-2	B2	MGH			0.0540242770802989	0.00144363468565758
HTS001_MGH-2	B3	MGH	erlotinib	3.96875e-06	0.0216773858098022	0.00190070843055562
HTS001_MGH-2	B4	MGH	erlotinib	9.92125e-07	0.0160658815292157	0.00282321805715316
HTS001_MGH-2	B5	MGH	erlotinib	2.48e-07	0.014053805612361	0.00148820212905401
HTS001_MGH-2	B6	MGH	erlotinib	6.20125e-08	0.012456853746194	0.000989612393363092
HTS001_MGH-2	B7	MGH	erlotinib	1.55e-08	0.0151696929707945	0.00165552631180422
HTS001_MGH-2	B8	MGH	erlotinib	3.72e-09	0.0499597660560059	0.000817901571830962
HTS001_MGH-2	B9	MGH	erlotinib	1.246e-09	0.0464835554167166	0.00070028121303048
HTS001_MGH-2	B10	MGH	erlotinib	3.0525e-10	0.0417900020821698	0.000913823639167423
HTS001_MGH-2	B11	MGH	erlotinib	7.47625e-11	0.0499630674372788	0.0007360657019742
HTS001_MGH-2	B12	MGH	erlotinib	1.86875e-11	0.0420246908973713	0.000837151574546657
HTS001_MGH-2	B13	MGH	gefitinib	3.96875e-06	0.0225644206524514	0.00136281744867338
HTS001_MGH-2	B14	MGH	gefitinib	9.92125e-07	0.00926877354527506	0.000968156893869761
HTS001_MGH-2	B15	MGH	gefitinib	2.48e-07	0.00775754291957531	0.0014657016386132
HTS001_MGH-2	B16	MGH	gefitinib	6.20125e-08	0.0104641564039976	0.00166733735687383
HTS001_MGH-2	B17	MGH	gefitinib	1.55e-08	0.0182575732727514	0.00132740686014982
HTS001_MGH-2	B18	MGH	gefitinib	3.72e-09	0.046639836607794	0.000632943370917431
HTS001_MGH-2	B19	MGH	gefitinib	1.246e-09	0.0470346406697234	0.00102408846633963
HTS001_MGH-2	B20	MGH	gefitinib	3.0525e-10	0.047339697274451	0.000854911485489547
HTS001_MGH-2	B21	MGH	gefitinib	7.47625e-11	0.0448827346969887	0.000764490511459797
HTS001_MGH-2	B22	MGH	gefitinib	1.86875e-11	0.0468023538142945	0.000522200715771317
HTS001_MGH-2	B23	MGH			0.0494217831959263	0.000629719919071235
HTS001_MGH-2	C2	MGH			0.0414579148554137	0.000799963546230683
HTS001_MGH-2	C3	MGH	osimertinib	3.96875e-06	-0.0103233480798458	0.00152362458454777
HTS001_MGH-2	C4	MGH	osimertinib	9.92125e-07	0.0121047351759519	0.00203640195789073
HTS001_MGH-2	C5	MGH	osimertinib	2.48e-07	0.0170987546490789	0.00242787545412334
HTS001_MGH-2	C6	MGH	osimertinib	6.20125e-08	0.0139531561493941	0.00203945078599083
HTS001_MGH-2	C7	MGH	osimertinib	1.55e-08	0.00654339535447607	0.00287563420862698
HTS001_MGH-2	C8	MGH	osimertinib	3.72e-09	0.0376597063829929	0.00103905566010967
HTS001_MGH-2	C9	MGH	osimertinib	1.246e-09	0.0459364285213122	0.00071238210017724
HTS001_MGH-2	C10	MGH	osimertinib	3.0525e-10	0.0425795135837422	0.00094098789695278
HTS001_MGH-2	C11	MGH	osimertinib	7.47625e-11	0.0527921509592447	0.000809700520482441
HTS001_MGH-2	C12	MGH	osimertinib	1.86875e-11	0.0472316113232349	0.000798870329694844
HTS001_MGH-2	C13	MGH	rociletinib	3.96875e-06	0.0197710695479997	0.00333786313870542
HTS001_MGH-2	C14	MGH	rociletinib	9.92125e-07	0.0166010245814883	0.00224330186613305
HTS001_MGH-2	C15	MGH	rociletinib	2.48e-07	0.0189620735964022	0.00387888742355464
HTS001_MGH-2	C16	MGH	rociletinib	6.20125e-08	0.033441630868783	0.00103629669467249
HTS001_MGH-2	C17	MGH	rociletinib	1.55e-08	0.046543845454439	0.000750254710950431
HTS001_MGH-2	C18	MGH	rociletinib	3.72e-09	0.0448445917571157	0.000854101733450962
HTS001_MGH-2	C19	MGH	rociletinib	1.246e-09	0.048488159404503	0.000659036532882456
HTS001_MGH-2	C20	MGH	rociletinib	3.0525e-10	0.0471356913245873	0.000815643425566891
HTS001_MGH-2	C21	MGH	rociletinib	7.47625e-11	0.0463493046184421	0.000664419365904098
HTS001_MGH-2	C22	MGH	rociletinib	1.86875e-11	0.0468056843974513	0.000809803459158558
HTS001_MGH-2	C23	MGH			0.0506215550141835	0.000754546415150458
HTS001_MGH-2	D2	MGH			0.0509387123629122	0.000624364895825474
HTS001_MGH-2	D3	MGH	lapatinib	3.96875e-06	0.0167055175842575	0.00113812620287948
HTS001_MGH-2	D4	MGH	lapatinib	9.92125e-07	0.0213561276679043	0.00145267739371012
HTS001_MGH-2	D5	MGH	lapatinib	2.48e-07	0.0440749813684304	0.000833316438657606
HTS001_MGH-2	D6	MGH	lapatinib	6.20125e-08	0.0492552300525107	0.000502753568055783
HTS001_MGH-2	D7	MGH	lapatinib	1.55e-08	0.0477016472971814	0.000664683477539685
HTS001_MGH-2	D8	MGH	lapatinib	3.72e-09	0.0442104974013244	0.000611078781581191
HTS001_MGH-2	D9	MGH	lapatinib	1.246e-09	0.0467815195588454	0.000915709239484004
HTS001_MGH-2	D10	MGH	lapatinib	3.0525e-10	0.0489869424458203	0.000712503322935291
HTS001_MGH-2	D11	MGH	lapatinib	7.47625e-11	0.0435474608546268	0.000799929424622954
HTS001_MGH-2	D12	MGH	lapatinib	1.86875e-11	0.0477363436615081	0.000462988977907392
HTS001_MGH-2	D13	MGH	afatinib	3.96875e-06	-0.0178172102430381	0.00265337289293844
HTS001_MGH-2	D14	MGH	afatinib	9.92125e-07	0.0121617091214719	0.00163728179730285
HTS001_MGH-2	D15	MGH	afatinib	2.48e-07	0.0179989453659453	0.0010303784854166
HTS001_MGH-2	D16	MGH	afatinib	6.20125e-08	0.0137579480569133	0.0020618186942488
HTS001_MGH-2	D17	MGH	afatinib	1.55e-08	0.0158314808800845	0.00301336506804756
HTS001_MGH-2	D18	MGH	afatinib	3.72e-09	0.0147861568034646	0.00210859966466777
HTS001_MGH-2	D19	MGH	afatinib	1.246e-09	0.0193283104347646	0.0015781722834691
HTS001_MGH-2	D20	MGH	afatinib	3.0525e-10	0.017963106968961	0.0012351641148405
HTS001_MGH-2	D21	MGH	afatinib	7.47625e-11	0.0255912180189187	0.00135258576637059
HTS001_MGH-2	D22	MGH	afatinib	1.86875e-11	0.0464949758825497	0.000573924051292052
HTS001_MGH-2	D23	MGH			0.0463432240630808	0.00070293387565242
HTS001_MGH-2	E2	MGH			0.0419511064946976	0.000915536203277548
HTS001_MGH-2	E3	MGH	neratinib	3.96875e-06	0.015593271268344	0.00226405288500364
HTS001_MGH-2	E4	MGH	neratinib	9.92125e-07	0.01099940562674	0.00275144179760363
HTS001_MGH-2	E5	MGH	neratinib	2.48e-07	0.0306169590469336	0.00146575514863982
HTS001_MGH-2	E6	MGH	neratinib	6.20125e-08	0.0428494425408085	0.000775674039532493
HTS001_MGH-2	E7	MGH	neratinib	1.55e-08	0.0463719742313096	0.000607154418986552
HTS001_MGH-2	E8	MGH	neratinib	3.72e-09	0.0444195100979109	0.000596165780681855
HTS001_MGH-2	E9	MGH	neratinib	1.246e-09	0.0453840546231044	0.000572127898298228
HTS001_MGH-2	E10	MGH	neratinib	3.0525e-10	0.0438992582775225	0.00108059412863319
HTS001_MGH-2	E11	MGH	neratinib	7.47625e-11	0.0482783172011216	0.000473083053434545
HTS001_MGH-2	E12	MGH	neratinib	1.86875e-11	0.041726427453487	0.00075313540000493
HTS001_MGH-2	E13	MGH	trametinib	3.96875e-07	-0.00432528025292762	0.00110061378176001
HTS001_MGH-2	E14	MGH	trametinib	9.92125e-08	0.0156198639511715	0.000972422681393317
HTS001_MGH-2	E15	MGH	trametinib	2.48e-08	0.0383296545867472	0.000578989061826286
HTS001_MGH-2	E16	MGH	trametinib	6.20125e-09	0.0462106010184085	0.000548923661458435
HTS001_MGH-2	E17	MGH	trametinib	1.55e-09	0.0468231274429803	0.000741427860302544
HTS001_MGH-2	E18	MGH	trametinib	3.72e-10	0.0455131399491099	0.000792107453008159
HTS001_MGH-2	E19	MGH	trametinib	1.246e-10	0.0500248062983985	0.000730450919766027
HTS001_MGH-2	E20	MGH	trametinib	3.0525e-11	0.0460028798870499	0.000592249201318448
HTS001_MGH-2	E21	MGH	trametinib	7.47625e-12	0.0476695750876591	0.000750397100383582
HTS001_MGH-2	E22	MGH	trametinib	1.86875e-12	0.0438865670743436	0.000739564541807221
HTS001_MGH-2	E23	MGH			0.045981064349594	0.000832242353877481
HTS001_MGH-2	F2	MGH			0.0480225428306975	0.000695654020300468
HTS001_MGH-2	F3	MGH	seliciclib	3.96875e-06	0.0471225471302275	0.000979456450362665
HTS001_MGH-2	F4	MGH	seliciclib	9.92125e-07	0.0446818018110538	0.000853683716980367
HTS001_MGH-2	F5	MGH	seliciclib	2.48e-07	0.0439364418723606	0.000824117769984235
HTS001_MGH-2	F6	MGH	seliciclib	6.20125e-08	0.047349444447337	0.00060763643139544
HTS001_MGH-2	F7	MGH	seliciclib	1.55e-08	0.0453853273649119	0.000769043211892108
HTS001_MGH-2	F8	MGH	seliciclib	3.72e-09	0.0463254869917253	0.000705869274964823
HTS001_MGH-2	F9	MGH	seliciclib	1.246e-09	0.0454968453946382	0.000715135003695918
HTS001_MGH-2	F10	MGH	seliciclib	3.0525e-10	0.0462725199890582	0.000706490577083232
HTS001_MGH-2	F11	MGH	seliciclib	7.47625e-11	0.0434195923948006	0.000666607147473707
HTS001_MGH-2	F12	MGH	seliciclib	1.86875e-11	0.0454179493742971	0.000727213769169812
HTS001_MGH-2	F13	MGH	dactolisib	3.96875e-06	0.0152160321104221	0.00036607600000707
HTS001_MGH-2	F14	MGH	dactolisib	9.92125e-07	0.0202278514586258	0.000482888342189533
HTS001_MGH-2	F15	MGH	dactolisib	2.48e-07	0.0277308289725348	0.000706273982221352
HTS001_MGH-2	F16	MGH	dactolisib	6.20125e-08	0.0409323602754832	0.000548219056202305
HTS001_MGH-2	F17	MGH	dactolisib	1.55e-08	0.0436838233282592	0.000876001370528154
HTS001_MGH-2	F18	MGH	dactolisib	3.72e-09	0.0474769773105379	0.000523212828291556
HTS001_MGH-2	F19	MGH	dactolisib	1.246e-09	0.0446552833463364	0.000542608640166153
HTS001_MGH-2	F20	MGH	dactolisib	3.0525e-10	0.0435810196267806	0.000569268193007216
HTS001_MGH-2	F21	MGH	dactolisib	7.47625e-11	0.04769371166522	0.000815246280518688
HTS001_MGH-2	F22	MGH	dactolisib	1.86875e-11	0.0485303747555458	0.000662979259011145
HTS001_MGH-2	F23	MGH			0.0457407268613389	0.000706164892983734
HTS001_MGH-2	G2	MGH			0.0428557492600097	0.00101514054831039
HTS001_MGH-2	G3	MGH	temsirolimus	1.984375e-06	0.0303223143403084	0.000521601438685851
HTS001_MGH-2	G4	MGH	temsirolimus	4.960625e-07	0.0316675348783392	0.00054156342027327
HTS001_MGH-2	G5	MGH	temsirolimus	1.24e-07	0.0286900348971389	0.000632010419077011
HTS001_MGH-2	G6	MGH	temsirolimus	3.100625e-08	0.0322299496499451	0.000598114183770395
HTS001_MGH-2	G7	MGH	temsirolimus	7.75e-09	0.0311552950167518	0.000540778293746535
HTS001_MGH-2	G8	MGH	temsirolimus	1.86e-09	0.0338819885681664	0.000632973845552045
HTS001_MGH-2	G9	MGH	temsirolimus	6.23e-10	0.0381306294563658	0.000672492320437105
HTS001_MGH-2	G10	MGH	temsirolimus	1.52625e-10	0.0395362502207028	0.000445568878095832
HTS001_MGH-2	G11	MGH	temsirolimus	3.738125e-11	0.0383760501439536	0.000674172454575546
HTS001_MGH-2	G12	MGH	temsirolimus	9.34375e-12	0.0470385843981839	0.000854731810206382
HTS001_MGH-2	G13	MGH	paclitaxel	3.96875e-06	0.0145534316679719	0.00247389976442333
HTS001_MGH-2	G14	MGH	paclitaxel	9.92125e-07	-0.0117237393219017	0.00153398216073257
HTS001_MGH-2	G15	MGH	paclitaxel	2.48e-07	-0.0167364469580385	0.00242275251471075
HTS001_MGH-2	G16	MGH	paclitaxel	6.20125e-08	0.0457485445212864	0.00106661796033446
HTS001_MGH-2	G17	MGH	paclitaxel	1.55e-08	-0.0135551807903072	0.00215871852401284
HTS001_MGH-2	G18	MGH	paclitaxel	3.72e-09	0.00609417678458912	0.00123402106070636
HTS001_MGH-2	G19	MGH	paclitaxel	1.246e-09	0.0469365541053472	0.00079106516586779
HTS001_MGH-2	G20	MGH	paclitaxel	3.0525e-10	0.0214236490932326	0.000898874132836294
HTS001_MGH-2	G21	MGH	paclitaxel	7.47625e-11	0.0427305690335823	0.000842744061708398
HTS001_MGH-2	G22	MGH	paclitaxel	1.86875e-11	0.0461178679328369	0.000943018336380614
HTS001_MGH-2	G23	MGH			0.0485492189587038	0.000839874135128856
HTS001_MGH-2	H2	MGH			0.0493297171284196	0.000655526695726016
HTS001_MGH-2	H3	MGH	panobinostat	3.96875e-07	0.0097281514177012	0.00263336274392261
HTS001_MGH-2	H4	MGH	panobinostat	9.92125e-08	-0.0140978821251687	0.00183280450208142
HTS001_MGH-2	H5	MGH	panobinostat	2.48e-08	-0.00550269587236446	0.000909797563368609
HTS001_MGH-2	H6	MGH	panobinostat	6.20125e-09	0.0173017027338661	0.000521465702082903
HTS001_MGH-2	H7	MGH	panobinostat	1.55e-09	0.0314163596704787	0.000775730092280806
HTS001_MGH-2	H8	MGH	panobinostat	3.72e-10	0.0443447151331883	0.000614444194176183
HTS001_MGH-2	H9	MGH	panobinostat	1.246e-10	0.0455494356443572	0.000925124913031965
HTS001_MGH-2	H10	MGH	panobinostat	3.0525e-11	0.0430192418181356	0.000547196636663413
HTS001_MGH-2	H11	MGH	panobinostat	7.47625e-12	0.0436267366778422	0.000829558700880717
HTS001_MGH-2	H12	MGH	panobinostat	1.86875e-12	0.0451150354165504	0.000749857655800703
HTS001_MGH-2	H13	MGH	bortezomib	3.96875e-06	-0.0102974840228124	0.00145239361251214
HTS001_MGH-2	H14	MGH	bortezomib	9.92125e-07	-0.00845736930467109	0.00182718584848114
HTS001_MGH-2	H15	MGH	bortezomib	2.48e-07	-0.0021489281905691	0.000371265481174639
HTS001_MGH-2	H16	MGH	bortezomib	6.20125e-08	-0.00818381169762786	0.00129808143401236
HTS001_MGH-2	H17	MGH	bortezomib	1.55e-08	-0.0089939915774663	0.000908998712241586
HTS001_MGH-2	H18	MGH	bortezomib	3.72e-09	0.0394093646024091	0.000548727938682293
HTS001_MGH-2	H19	MGH	bortezomib	1.246e-09	0.0419720508931744	0.000814974480822326
HTS001_MGH-2	H20	MGH	bortezomib	3.0525e-10	0.0453251031597004	0.000571233027268917
HTS001_MGH-2	H21	MGH	bortezomib	7.47625e-11	0.0494492923923633	0.000873430279617523
HTS001_MGH-2	H22	MGH	bortezomib	1.86875e-11	0.0481036600493657	0.000650669741918763
HTS001_MGH-2	H23	MGH			0.046923591202691	0.000647782379144603
HTS001_MGH-2	I2	MGH			0.0428749130049439	0.000661122528365563
HTS001_MGH-2	I3	MGH	erlotinib	3.96875e-06	0.011192232766025	0.00266092059818635
HTS001_MGH-2	I4	MGH	erlotinib	9.92125e-07	0.0179598533152445	0.00167890900675693
HTS001_MGH-2	I5	MGH	erlotinib	2.48e-07	0.0184609552839493	0.00323213010321051
HTS001_MGH-2	I6	MGH	erlotinib	6.20125e-08	0.0181588345381927	0.0017931736681676
HTS001_MGH-2	I7	MGH	erlotinib	1.55e-08	0.0188017194196709	0.0010755160978828
HTS001_MGH-2	I8	MGH	erlotinib	3.72e-09	0.0442410391168847	0.00108142065211113
HTS001_MGH-2	I9	MGH	erlotinib	1.246e-09	0.0462840978834908	0.000574404813000442
HTS001_MGH-2	I10	MGH	erlotinib	3.0525e-10	0.0475418687010564	0.00101819105693061
HTS001_MGH-2	I11	MGH	erlotinib	7.47625e-11	0.0444122972017554	0.00113434175140143
HTS001_MGH-2	I12	MGH	erlotinib	1.86875e-11	0.0444281148870108	0.000823370489375139
HTS001_MGH-2	I13	MGH	gefitinib	3.96875e-06	0.0170896832327122	0.00373485783170636
HTS001_MGH-2	I14	MGH	gefitinib	9.92125e-07	0.0156859765782091	0.00234091109760657
HTS001_MGH-2	I15	MGH	gefitinib	2.48e-07	0.00925203822160196	0.000893385174583937
HTS001_MGH-2	I16	MGH	gefitinib	6.20125e-08	0.0141962351996658	0.00186246166583851
HTS001_MGH-2	I17	MGH	gefitinib	1.55e-08	0.0260184172092739	0.00147670673038849
HTS001_MGH-2	I18	MGH	gefitinib	3.72e-09	0.0451530635637417	0.000788596504477643
HTS001_MGH-2	I19	MGH	gefitinib	1.246e-09	0.0479753824962183	0.000845993558047508
HTS001_MGH-2	I20	MGH	gefitinib	3.0525e-10	0.0441176350972856	0.00103706092689993
HTS001_MGH-2	I21	MGH	gefitinib	7.47625e-11	0.0471566436068109	0.000717531715788154
HTS001_MGH-2	I22	MGH	gefitinib	1.86875e-11	0.0429420273222792	0.0011044146668868
HTS001_MGH-2	I23	MGH			0.0457916011386889	0.000703966819174452
HTS001_MGH-2	J2	MGH			0.0484104546490089	0.000560958448173897
HTS001_MGH-2	J3	MGH	osimertinib	3.96875e-06	0.0172979402837691	0.00242125977383199
HTS001_MGH-2	J4	MGH	osimertinib	9.92125e-07	0.00511369068710311	0.00131985740637896
HTS001_MGH-2	J5	MGH	osimertinib	2.48e-07	0.0153317058601477	0.00172369001443901
HTS001_MGH-2	J6	MGH	osimertinib	6.20125e-08	0.00992053798325753	0.00159354321945347
HTS001_MGH-2	J7	MGH	osimertinib	1.55e-08	0.0176499571355486	0.00121871249230719
HTS001_MGH-2	J8	MGH	osimertinib	3.72e-09	0.0391152406716007	0.000783412468577556
HTS001_MGH-2	J9	MGH	osimertinib	1.246e-09	0.0493459001696946	0.00084168182795931
HTS001_MGH-2	J10	MGH	osimertinib	3.0525e-10	0.0430856997890363	0.000750825264874692
HTS001_MGH-2	J11	MGH	osimertinib	7.47625e-11	0.0475855245056993	0.000996821064786246
HTS001_MGH-2	J12	MGH	osimertinib	1.86875e-11	0.0452352217157334	0.000733569319760652
HTS001_MGH-2	J13	MGH	rociletinib	3.96875e-06	0.0149722260064961	0.00443815900149449
HTS001_MGH-2	J14	MGH	rociletinib	9.92125e-07	0.0137158560050915	0.00299604659222709
